timestamp,source_ip,dest_port,packet_size,failed_logins,status_code,label
2026-07-24 17:32:58.564468,203.195.192.83,80,1160,0,200,Safe
2026-07-24 17:48:03.564468,77.234.245.61,443,178,0,200,Safe
2026-07-24 17:43:58.564468,197.131.59.132,80,1453,0,200,Safe
2026-07-24 17:38:28.564468,30.233.248.30,443,1068,0,200,Safe
2026-07-24 17:12:39.564468,216.115.48.54,443,1129,0,200,Safe
2026-07-24 17:32:39.564468,150.18.165.243,443,122,0,200,Safe
2026-07-24 17:22:55.564468,180.193.250.140,80,1430,0,200,Safe
2026-07-24 17:40:53.564468,175.78.14.38,443,826,0,200,Safe
2026-07-24 17:57:33.564468,84.1.197.146,443,512,0,200,DDoS
2026-07-24 17:25:38.564468,32.160.124.226,443,512,0,200,DDoS
2026-07-24 17:23:02.564468,151.164.136.134,443,512,0,200,DDoS
2026-07-24 17:45:39.564468,121.51.22.31,443,535,0,200,Safe
2026-07-24 17:35:27.564468,17.1.179.28,443,627,0,200,Safe
2026-07-24 17:35:49.564468,46.218.4.6,443,524,0,200,Safe
2026-07-24 17:29:23.564468,46.156.151.201,80,883,0,200,Safe
2026-07-24 17:18:42.564468,134.77.14.69,80,1439,0,200,Safe
2026-07-24 17:26:46.564468,18.102.185.27,443,512,0,200,DDoS
2026-07-24 17:29:19.564468,204.189.165.187,80,584,0,200,Safe
2026-07-24 17:25:15.564468,154.51.24.47,80,1243,0,200,Safe
2026-07-24 18:03:22.564468,91.212.200.54,443,504,0,200,Safe
2026-07-24 17:41:05.564468,149.167.17.231,80,1458,0,200,Safe
2026-07-24 17:52:52.564468,193.195.70.194,443,1077,0,200,Safe
2026-07-24 17:33:29.564468,84.117.19.110,443,214,0,200,Safe
2026-07-24 18:02:10.564468,50.108.177.67,80,1119,0,200,Safe
2026-07-24 17:18:24.564468,185.11.79.241,443,418,0,200,Safe
2026-07-24 17:41:12.564468,221.14.255.124,443,1111,0,200,Safe
2026-07-24 17:25:32.564468,158.186.192.121,80,178,0,200,Safe
2026-07-24 17:26:06.564468,190.4.198.35,44468,479,0,403,Port_Scan
2026-07-24 18:00:54.564468,11.40.199.34,443,561,0,200,Safe
2026-07-24 17:33:31.564468,179.168.198.77,443,512,0,200,DDoS
2026-07-24 17:15:30.564468,120.214.152.198,443,1000,0,200,Safe
2026-07-24 17:58:38.564468,208.195.18.42,443,1477,0,200,Safe
2026-07-24 17:48:30.564468,152.148.195.71,22,897,17,401,Brute_Force
2026-07-24 17:40:27.564468,9.246.40.116,40156,339,0,403,Port_Scan
2026-07-24 17:26:39.564468,103.8.113.28,80,508,0,200,Safe
2026-07-24 17:51:26.564468,203.69.35.126,443,4180,0,500,SQL_Injection
2026-07-24 17:44:26.564468,189.195.44.165,443,186,0,200,Safe
2026-07-24 17:05:27.564468,65.89.5.84,80,1000,0,200,Safe
2026-07-24 17:19:04.564468,166.235.169.139,80,973,0,200,Safe
2026-07-24 17:06:21.564468,210.186.178.156,443,512,0,200,DDoS
2026-07-24 17:54:08.564468,165.157.65.100,80,643,0,200,Safe
2026-07-24 17:51:04.564468,91.54.123.184,80,747,0,200,Safe
2026-07-24 17:39:16.564468,97.66.61.213,443,512,0,200,DDoS
2026-07-24 17:22:45.564468,132.209.28.124,80,950,0,200,Safe
2026-07-24 17:04:40.564468,8.101.249.28,80,623,0,200,Safe
2026-07-24 17:25:07.564468,18.69.17.99,443,913,0,200,Safe
2026-07-24 17:15:49.564468,10.174.228.121,22,652,16,401,Brute_Force
2026-07-24 17:14:54.564468,134.127.44.161,443,3515,0,500,SQL_Injection
2026-07-24 17:07:05.564468,158.183.192.83,443,222,0,200,Safe
2026-07-24 17:55:32.564468,197.184.95.248,443,852,0,200,Safe
2026-07-24 17:15:19.564468,108.46.211.54,80,305,0,200,Safe
2026-07-24 17:17:54.564468,74.156.78.94,443,512,0,200,DDoS
2026-07-24 17:51:27.564468,118.44.155.109,443,455,0,200,Safe
2026-07-24 17:37:38.564468,44.102.128.66,443,309,0,200,Safe
2026-07-24 17:25:34.564468,102.176.27.211,443,457,0,200,Safe
2026-07-24 17:36:40.564468,181.155.166.125,443,361,0,200,Safe
2026-07-24 17:24:27.564468,102.119.55.58,443,947,0,200,Safe
2026-07-24 17:26:52.564468,200.251.71.184,80,493,0,200,Safe
2026-07-24 17:30:29.564468,142.198.16.1,80,1384,0,200,Safe
2026-07-24 17:18:22.564468,124.212.199.62,80,1239,0,200,Safe
2026-07-24 17:28:30.564468,11.245.186.191,443,194,0,200,Safe
2026-07-24 17:29:32.564468,47.16.146.206,443,1388,0,200,Safe
2026-07-24 17:17:14.564468,33.241.148.68,443,512,0,200,DDoS
2026-07-24 17:35:16.564468,143.113.223.197,443,246,0,200,Safe
2026-07-24 17:39:11.564468,64.23.116.227,443,211,0,200,Safe
2026-07-24 17:50:45.564468,199.129.72.49,443,4480,0,500,SQL_Injection
2026-07-24 17:54:43.564468,82.250.93.152,443,912,0,200,Safe
2026-07-24 17:36:27.564468,106.210.117.249,80,159,0,200,Safe
2026-07-24 17:42:45.564468,184.232.86.160,80,399,0,200,Safe
2026-07-24 17:26:10.564468,212.173.119.96,443,512,0,200,DDoS
2026-07-24 17:49:53.564468,67.54.196.71,443,172,0,200,Safe
2026-07-24 17:07:04.564468,7.70.186.125,80,1420,0,200,Safe
2026-07-24 17:45:05.564468,212.81.126.41,80,871,0,200,Safe
2026-07-24 17:05:10.564468,131.173.100.161,443,512,0,200,DDoS
2026-07-24 17:43:19.564468,152.167.118.241,80,1111,0,200,Safe
2026-07-24 17:15:32.564468,175.219.146.229,80,491,0,200,Safe
2026-07-24 17:54:47.564468,161.240.129.207,443,250,0,200,Safe
2026-07-24 17:17:43.564468,63.34.55.34,443,512,0,200,DDoS
2026-07-24 17:23:15.564468,211.80.22.188,80,870,0,200,Safe
2026-07-24 17:53:52.564468,202.236.203.238,443,834,0,200,Safe
2026-07-24 17:05:53.564468,95.45.4.98,80,797,0,200,Safe
2026-07-24 17:23:11.564468,53.153.111.59,22,724,24,401,Brute_Force
2026-07-24 17:48:21.564468,166.234.59.68,80,1265,0,200,Safe
2026-07-24 17:49:52.564468,209.53.157.28,80,838,0,200,Safe
2026-07-24 17:49:45.564468,104.49.143.225,80,872,0,200,Safe
2026-07-24 17:30:06.564468,179.30.89.74,443,162,0,200,Safe
2026-07-24 17:42:33.564468,166.165.115.146,22,1328,16,401,Brute_Force
2026-07-24 17:35:13.564468,105.255.44.99,80,1420,0,200,Safe
2026-07-24 17:40:40.564468,77.41.79.194,80,1382,0,200,Safe
2026-07-24 17:46:37.564468,141.8.116.241,443,1266,0,200,Safe
2026-07-24 17:25:11.564468,57.88.144.131,80,1185,0,200,Safe
2026-07-24 17:59:57.564468,122.13.254.221,443,512,0,200,DDoS
2026-07-24 17:20:49.564468,49.14.221.132,443,388,0,200,Safe
2026-07-24 17:05:23.564468,36.194.63.220,22,1412,12,401,Brute_Force
2026-07-24 17:25:12.564468,211.171.182.38,443,755,0,200,Safe
2026-07-24 17:25:56.564468,185.89.0.150,80,646,0,200,Safe
2026-07-24 17:20:54.564468,215.98.223.220,56655,200,0,403,Port_Scan
2026-07-24 17:54:45.564468,66.227.187.95,80,1185,0,200,Safe
2026-07-24 17:45:06.564468,89.245.187.192,443,1177,0,200,Safe
2026-07-24 17:35:22.564468,167.177.44.210,80,1032,0,200,Safe
2026-07-24 17:12:50.564468,100.31.178.161,80,1164,0,200,Safe
2026-07-24 17:05:29.564468,53.20.94.163,443,868,0,200,Safe
2026-07-24 17:52:10.564468,39.129.126.135,80,266,0,200,Safe
2026-07-24 17:33:55.564468,113.231.83.131,80,1071,0,200,Safe
2026-07-24 18:01:49.564468,192.7.234.61,443,512,0,200,Safe
2026-07-24 17:13:42.564468,180.23.152.65,443,512,0,200,DDoS
2026-07-24 17:29:08.564468,112.96.150.57,80,808,0,200,Safe
2026-07-24 17:43:14.564468,120.36.245.182,80,360,0,200,Safe
2026-07-24 17:32:01.564468,71.239.51.238,443,460,0,200,Safe
2026-07-24 17:09:52.564468,35.134.59.238,443,163,0,200,Safe
2026-07-24 17:25:34.564468,151.147.202.9,443,826,0,200,Safe
2026-07-24 17:56:01.564468,116.88.161.83,80,934,0,200,Safe
2026-07-24 17:35:49.564468,172.58.122.169,443,394,0,200,Safe
2026-07-24 17:29:16.564468,21.221.230.106,443,602,0,200,Safe
2026-07-24 17:37:27.564468,108.2.42.155,80,1469,0,200,Safe
2026-07-24 17:57:16.564468,95.187.250.106,80,1269,0,200,Safe
2026-07-24 17:56:38.564468,144.212.125.223,443,1302,0,200,Safe
2026-07-24 17:55:15.564468,112.217.228.25,443,1435,0,200,Safe
2026-07-24 18:01:31.564468,217.193.176.112,15032,847,0,403,Port_Scan
2026-07-24 17:10:46.564468,78.166.44.73,80,756,0,200,Safe
2026-07-24 17:33:34.564468,95.96.249.53,80,562,0,200,Safe
2026-07-24 17:11:22.564468,219.20.176.9,443,1400,0,200,Safe
2026-07-24 17:40:29.564468,92.201.108.251,80,952,0,200,Safe
2026-07-24 17:34:17.564468,53.179.111.180,443,512,0,200,DDoS
2026-07-24 18:00:42.564468,166.66.99.81,16547,656,0,403,Port_Scan
2026-07-24 17:17:59.564468,103.88.63.133,80,199,0,200,Safe
2026-07-24 17:06:44.564468,129.186.5.48,80,1212,0,200,Safe
2026-07-24 17:39:42.564468,200.200.101.35,443,433,0,200,Safe
2026-07-24 17:09:26.564468,135.18.75.109,80,170,0,200,Safe
2026-07-24 17:08:51.564468,156.89.74.138,443,340,0,200,Safe
2026-07-24 17:23:04.564468,136.142.190.41,37115,417,0,403,Port_Scan
2026-07-24 18:00:01.564468,59.42.235.97,443,823,0,200,Safe
2026-07-24 17:53:27.564468,185.132.23.43,80,163,0,200,Safe
2026-07-24 17:52:25.564468,198.57.192.182,443,1195,0,200,Safe
2026-07-24 18:02:00.564468,128.157.241.166,80,593,0,200,Safe
2026-07-24 17:11:41.564468,93.25.81.220,80,363,0,200,Safe
2026-07-24 17:05:09.564468,68.197.145.233,22,640,42,401,Brute_Force
2026-07-24 17:21:47.564468,41.148.88.51,80,249,0,200,Safe
2026-07-24 17:48:01.564468,185.23.110.117,443,864,0,200,Safe
2026-07-24 17:39:19.564468,79.247.170.74,80,567,0,200,Safe
2026-07-24 17:14:43.564468,102.82.99.33,80,410,0,200,Safe
2026-07-24 17:56:39.564468,73.129.55.39,48917,502,0,403,Port_Scan
2026-07-24 17:03:56.564468,123.61.198.175,443,873,0,200,Safe
2026-07-24 18:03:15.564468,110.36.88.5,443,197,0,200,Safe
2026-07-24 17:57:36.564468,45.139.77.157,443,512,0,200,DDoS
2026-07-24 17:49:39.564468,182.73.69.231,80,748,0,200,Safe
2026-07-24 17:26:10.564468,10.56.11.61,443,709,0,200,Safe
2026-07-24 17:39:13.564468,89.244.34.74,80,988,0,200,Safe
2026-07-24 17:22:29.564468,223.38.196.215,443,177,0,200,Safe
2026-07-24 17:40:49.564468,155.211.27.182,80,1496,0,200,Safe
2026-07-24 17:26:09.564468,36.16.142.178,80,388,0,200,Safe
2026-07-24 17:43:59.564468,139.141.89.222,80,1309,0,200,Safe
2026-07-24 17:13:20.564468,84.172.189.139,80,983,0,200,Safe
2026-07-24 17:19:12.564468,177.63.23.13,80,146,0,200,Safe
2026-07-24 17:23:40.564468,93.46.193.87,80,333,0,200,Safe
2026-07-24 17:58:59.564468,134.135.192.13,80,887,0,200,Safe
2026-07-24 17:15:51.564468,211.202.125.68,80,1428,0,200,Safe
2026-07-24 17:58:45.564468,136.70.105.238,80,809,0,200,Safe
2026-07-24 17:28:49.564468,197.72.13.124,443,1302,0,200,Safe
2026-07-24 17:23:01.564468,219.31.95.185,443,816,0,200,Safe
2026-07-24 17:27:42.564468,126.34.137.209,53661,984,0,403,Port_Scan
2026-07-24 17:25:35.564468,55.203.207.93,443,2953,0,500,SQL_Injection
2026-07-24 17:33:55.564468,145.131.239.73,80,892,0,200,Safe
2026-07-24 17:22:24.564468,125.68.147.77,443,1489,0,200,Safe
2026-07-24 17:15:41.564468,39.39.43.170,443,512,0,200,DDoS
2026-07-24 17:26:28.564468,215.45.180.39,80,118,0,200,Safe
2026-07-24 17:33:49.564468,120.178.103.232,443,4826,0,500,SQL_Injection
2026-07-24 17:50:15.564468,20.212.136.98,80,313,0,200,Safe
2026-07-24 17:37:23.564468,54.64.123.155,80,875,0,200,Safe
2026-07-24 17:10:30.564468,193.199.53.240,80,483,0,200,Safe
2026-07-24 17:46:37.564468,142.200.34.16,22,1080,46,401,Brute_Force
2026-07-24 17:04:11.564468,208.169.161.2,443,2908,0,500,SQL_Injection
2026-07-24 17:23:21.564468,119.148.33.103,80,1103,0,200,Safe
2026-07-24 17:50:12.564468,19.15.167.250,80,301,0,200,Safe
2026-07-24 17:31:56.564468,131.42.199.196,22,1153,22,401,Brute_Force
2026-07-24 17:11:57.564468,87.76.200.33,22,1084,15,401,Brute_Force
2026-07-24 17:43:52.564468,156.191.165.249,443,1031,0,200,Safe
2026-07-24 17:07:26.564468,9.68.63.161,443,488,0,200,Safe
2026-07-24 17:18:46.564468,25.187.137.83,443,841,0,200,Safe
2026-07-24 17:32:56.564468,139.21.36.55,80,793,0,200,Safe
2026-07-24 17:10:23.564468,126.156.81.44,443,3044,0,500,SQL_Injection
2026-07-24 17:49:38.564468,203.43.234.60,22,793,7,401,Brute_Force
2026-07-24 17:17:07.564468,198.16.158.168,80,395,0,200,Safe
2026-07-24 17:59:55.564468,88.98.246.135,80,1245,0,200,Safe
2026-07-24 17:46:27.564468,142.87.14.190,443,815,0,200,Safe
2026-07-24 17:40:32.564468,21.195.239.231,443,512,0,200,DDoS
2026-07-24 18:03:05.564468,27.38.146.73,80,609,0,200,Safe
2026-07-24 17:50:15.564468,22.149.148.253,443,1298,0,200,Safe
2026-07-24 17:47:15.564468,46.76.25.236,443,512,0,200,DDoS
2026-07-24 17:25:20.564468,35.3.213.72,443,512,0,200,DDoS
2026-07-24 17:12:58.564468,214.143.191.80,22,1230,28,401,Brute_Force
2026-07-24 17:36:42.564468,86.119.87.201,443,1409,0,200,Safe
2026-07-24 17:29:52.564468,114.87.196.48,80,1276,0,200,Safe
2026-07-24 17:11:32.564468,57.69.159.184,443,4558,0,500,SQL_Injection
2026-07-24 17:43:57.564468,149.153.45.212,443,1299,0,200,Safe
2026-07-24 17:41:20.564468,52.159.248.181,443,983,0,200,Safe
2026-07-24 17:07:35.564468,133.76.88.1,443,1122,0,200,Safe
2026-07-24 17:04:23.564468,181.78.55.250,80,481,0,200,Safe
2026-07-24 17:55:51.564468,22.16.55.140,443,441,0,200,Safe
2026-07-24 17:35:52.564468,14.7.214.248,80,155,0,200,Safe
2026-07-24 17:10:00.564468,85.75.120.219,443,2593,0,500,SQL_Injection
2026-07-24 17:56:40.564468,151.246.35.153,80,664,0,200,Safe
2026-07-24 17:17:15.564468,39.134.164.136,80,1180,0,200,Safe
2026-07-24 17:14:08.564468,121.0.207.207,22,678,9,401,Brute_Force
2026-07-24 17:06:15.564468,69.110.166.101,80,1490,0,200,Safe
2026-07-24 17:15:53.564468,151.127.180.206,443,512,0,200,DDoS
2026-07-24 17:37:00.564468,17.142.178.249,80,520,0,200,Safe
2026-07-24 17:48:47.564468,19.236.243.112,80,726,0,200,Safe
2026-07-24 17:07:43.564468,117.205.18.140,443,106,0,200,Safe
2026-07-24 17:28:27.564468,150.74.104.238,443,427,0,200,Safe
2026-07-24 17:37:35.564468,46.6.207.193,80,840,0,200,Safe
2026-07-24 17:32:01.564468,170.123.58.95,443,1197,0,200,Safe
2026-07-24 17:22:34.564468,52.193.194.39,80,1379,0,200,Safe
2026-07-24 17:50:39.564468,79.227.153.8,80,1108,0,200,Safe
2026-07-24 17:31:39.564468,78.117.129.136,443,790,0,200,Safe
2026-07-24 17:47:35.564468,101.82.153.48,443,512,0,200,DDoS
2026-07-24 17:23:26.564468,31.233.106.151,80,1009,0,200,Safe
2026-07-24 18:02:58.564468,27.90.212.148,443,512,0,200,DDoS
2026-07-24 17:04:34.564468,35.246.98.30,80,1077,0,200,Safe
2026-07-24 18:01:40.564468,61.14.13.236,80,1018,0,200,Safe
2026-07-24 17:34:36.564468,168.208.175.139,443,1271,0,200,Safe
2026-07-24 17:29:55.564468,91.135.137.185,80,1173,0,200,Safe
2026-07-24 17:12:58.564468,58.116.112.212,80,921,0,200,Safe
2026-07-24 17:12:36.564468,184.46.222.14,443,1366,0,200,Safe
2026-07-24 17:16:35.564468,15.48.233.46,443,326,0,200,Safe
2026-07-24 17:13:00.564468,129.93.69.229,443,512,0,200,DDoS
2026-07-24 17:17:23.564468,107.245.229.16,80,436,0,200,Safe
2026-07-24 17:12:28.564468,223.212.119.139,443,512,0,200,DDoS
2026-07-24 17:54:14.564468,205.8.248.206,80,1288,0,200,Safe
2026-07-24 17:08:04.564468,163.140.67.110,443,1303,0,200,Safe
2026-07-24 17:34:49.564468,210.29.159.126,443,297,0,200,Safe
2026-07-24 17:54:50.564468,53.245.194.50,80,962,0,200,Safe
2026-07-24 17:57:27.564468,31.19.113.47,80,243,0,200,Safe
2026-07-24 18:02:26.564468,133.46.208.179,80,1409,0,200,Safe
2026-07-24 17:35:26.564468,150.152.143.83,443,758,0,200,Safe
2026-07-24 17:05:42.564468,99.7.101.76,80,792,0,200,Safe
2026-07-24 17:04:20.564468,74.167.196.159,443,512,0,200,DDoS
2026-07-24 17:21:19.564468,13.71.151.210,443,1208,0,200,Safe
2026-07-24 17:45:28.564468,163.52.40.22,443,1102,0,200,Safe
2026-07-24 17:58:32.564468,25.116.40.151,22,580,9,401,Brute_Force
2026-07-24 17:29:12.564468,181.46.148.100,80,344,0,200,Safe
2026-07-24 17:46:15.564468,37.101.182.16,443,1279,0,200,Safe
2026-07-24 17:35:45.564468,125.83.98.152,80,517,0,200,Safe
2026-07-24 17:25:59.564468,30.26.41.200,443,512,0,200,DDoS
2026-07-24 17:13:27.564468,12.91.5.37,443,1472,0,200,Safe
2026-07-24 17:51:49.564468,184.245.34.168,443,1307,0,200,Safe
2026-07-24 17:31:01.564468,142.226.36.78,443,4442,0,500,SQL_Injection
2026-07-24 17:36:40.564468,218.112.41.112,443,188,0,200,Safe
2026-07-24 17:41:36.564468,216.8.241.14,80,1080,0,200,Safe
2026-07-24 17:18:17.564468,82.196.206.105,80,151,0,200,Safe
2026-07-24 18:01:10.564468,32.223.248.32,443,1500,0,200,Safe
2026-07-24 17:52:11.564468,192.121.150.193,443,723,0,200,Safe
2026-07-24 17:45:37.564468,126.217.225.249,443,4428,0,500,SQL_Injection
2026-07-24 17:18:30.564468,162.159.1.122,80,734,0,200,Safe
2026-07-24 17:26:15.564468,152.66.62.201,80,1213,0,200,Safe
2026-07-24 17:17:12.564468,185.168.225.210,80,1338,0,200,Safe
2026-07-24 17:56:29.564468,114.157.201.93,80,513,0,200,Safe
2026-07-24 17:53:20.564468,32.54.117.190,22,1217,38,401,Brute_Force
2026-07-24 18:03:39.564468,156.251.3.206,443,755,0,200,Safe
2026-07-24 17:32:59.564468,125.213.170.53,443,809,0,200,Safe
2026-07-24 17:40:58.564468,215.110.247.47,80,1202,0,200,Safe
2026-07-24 17:04:45.564468,165.174.124.208,443,1153,0,200,Safe
2026-07-24 17:58:17.564468,134.181.24.175,443,365,0,200,Safe
2026-07-24 17:44:58.564468,93.220.26.159,80,1059,0,200,Safe
2026-07-24 17:43:14.564468,95.191.163.20,443,512,0,200,DDoS
2026-07-24 17:28:34.564468,16.224.146.203,80,645,0,200,Safe
2026-07-24 17:40:06.564468,25.142.7.162,22,354,50,401,Brute_Force
2026-07-24 18:02:06.564468,124.66.61.184,443,1329,0,200,Safe
2026-07-24 17:56:35.564468,83.184.22.50,35206,263,0,403,Port_Scan
2026-07-24 17:24:03.564468,87.84.200.82,443,1111,0,200,Safe
2026-07-24 17:32:30.564468,55.197.176.190,80,1366,0,200,Safe
2026-07-24 17:48:19.564468,71.222.35.117,443,1433,0,200,Safe
2026-07-24 17:41:55.564468,146.221.250.129,22,565,28,401,Brute_Force
2026-07-24 17:26:35.564468,42.58.108.226,443,512,0,200,DDoS
2026-07-24 17:31:57.564468,205.212.56.50,443,1492,0,200,Safe
2026-07-24 17:50:26.564468,138.96.239.56,443,4157,0,500,SQL_Injection
2026-07-24 17:55:41.564468,194.78.3.169,80,1230,0,200,Safe
2026-07-24 17:41:35.564468,112.138.125.31,443,261,0,200,Safe
2026-07-24 17:12:14.564468,73.128.22.133,80,732,0,200,Safe
2026-07-24 17:31:07.564468,203.125.181.175,80,624,0,200,Safe
2026-07-24 17:44:16.564468,39.167.25.169,80,348,0,200,Safe
2026-07-24 18:01:38.564468,125.217.227.197,80,656,0,200,Safe
2026-07-24 17:46:54.564468,213.175.39.73,443,135,0,200,Safe
2026-07-24 17:51:48.564468,117.220.65.158,2017,386,0,403,Port_Scan
2026-07-24 17:34:03.564468,212.212.86.126,80,397,0,200,Safe
2026-07-24 17:29:27.564468,78.191.20.72,443,4759,0,500,SQL_Injection
2026-07-24 17:59:35.564468,177.233.141.47,443,237,0,200,Safe
2026-07-24 17:20:16.564468,70.57.6.68,80,955,0,200,Safe
2026-07-24 17:34:12.564468,57.98.28.175,443,954,0,200,Safe
2026-07-24 18:02:35.564468,124.134.194.30,443,1434,0,200,Safe
2026-07-24 17:52:31.564468,98.115.228.32,443,512,0,200,DDoS
2026-07-24 17:03:57.564468,71.2.47.233,443,1321,0,200,Safe
2026-07-24 17:44:43.564468,210.169.209.140,80,742,0,200,Safe
2026-07-24 17:12:55.564468,20.60.29.244,443,1255,0,200,Safe
2026-07-24 17:47:58.564468,16.65.245.6,80,1361,0,200,Safe
2026-07-24 17:55:05.564468,161.33.75.248,80,1468,0,200,Safe
2026-07-24 17:31:33.564468,64.113.101.72,80,671,0,200,Safe
2026-07-24 17:08:33.564468,103.32.22.166,22,1236,25,401,Brute_Force
2026-07-24 17:22:07.564468,82.234.94.96,443,1098,0,200,Safe
2026-07-24 17:16:19.564468,11.102.126.251,80,1031,0,200,Safe
2026-07-24 17:26:32.564468,185.251.62.201,443,1356,0,200,Safe
2026-07-24 17:34:48.564468,191.125.197.253,443,512,0,200,DDoS
2026-07-24 17:33:47.564468,214.150.213.220,443,1009,0,200,Safe
2026-07-24 17:10:21.564468,213.65.203.54,443,796,0,200,Safe
2026-07-24 17:22:33.564468,4.114.85.153,443,512,0,200,DDoS
2026-07-24 17:33:51.564468,67.47.144.116,443,579,0,200,Safe
2026-07-24 17:15:19.564468,198.78.252.155,80,619,0,200,Safe
2026-07-24 17:40:57.564468,156.29.217.79,22,194,42,401,Brute_Force
2026-07-24 17:35:08.564468,53.3.247.93,443,512,0,200,DDoS
2026-07-24 17:37:51.564468,102.171.230.116,80,193,0,200,Safe
2026-07-24 17:44:17.564468,126.46.66.111,80,402,0,200,Safe
2026-07-24 17:24:21.564468,142.192.77.79,443,725,0,200,Safe
2026-07-24 17:47:20.564468,153.172.244.206,48584,1398,0,403,Port_Scan
2026-07-24 17:04:36.564468,52.226.179.94,443,675,0,200,Safe
2026-07-24 17:47:02.564468,203.84.224.29,443,917,0,200,Safe
2026-07-24 17:06:11.564468,54.158.56.162,443,349,0,200,Safe
2026-07-24 17:33:14.564468,56.134.137.221,80,1033,0,200,Safe
2026-07-24 17:04:56.564468,117.81.247.2,80,843,0,200,Safe
2026-07-24 17:13:01.564468,11.9.119.180,443,150,0,200,Safe
2026-07-24 17:04:26.564468,213.43.243.71,80,693,0,200,Safe
2026-07-24 17:35:23.564468,220.122.213.244,443,1312,0,200,Safe
2026-07-24 17:52:59.564468,10.21.181.240,443,1379,0,200,Safe
2026-07-24 17:26:33.564468,8.251.108.178,443,272,0,200,Safe
2026-07-24 17:36:54.564468,194.227.181.144,80,673,0,200,Safe
2026-07-24 17:08:55.564468,11.68.48.128,80,133,0,200,Safe
2026-07-24 17:18:20.564468,88.37.3.125,443,1314,0,200,Safe
2026-07-24 17:10:44.564468,46.196.58.61,443,512,0,200,DDoS
2026-07-24 17:29:44.564468,90.136.148.254,443,323,0,200,Safe
2026-07-24 17:05:45.564468,92.241.14.157,27306,885,0,403,Port_Scan
2026-07-24 17:18:38.564468,94.30.88.85,443,353,0,200,Safe
2026-07-24 17:22:11.564468,12.153.235.199,80,533,0,200,Safe
2026-07-24 17:52:28.564468,90.122.170.187,80,593,0,200,Safe
2026-07-24 17:18:42.564468,142.232.202.178,443,860,0,200,Safe
2026-07-24 17:18:23.564468,45.60.124.196,443,1288,0,200,Safe
2026-07-24 17:37:11.564468,106.136.130.40,80,412,0,200,Safe
2026-07-24 17:04:01.564468,113.229.190.120,443,1209,0,200,Safe
2026-07-24 17:32:26.564468,146.125.125.87,80,1298,0,200,Safe
2026-07-24 17:19:57.564468,167.117.54.99,443,330,0,200,Safe
2026-07-24 17:37:47.564468,145.121.33.175,443,512,0,200,DDoS
2026-07-24 17:37:31.564468,64.164.145.121,80,1268,0,200,Safe
2026-07-24 17:33:13.564468,78.243.111.130,22,667,46,401,Brute_Force
2026-07-24 17:23:45.564468,18.172.59.165,443,133,0,200,Safe
2026-07-24 17:06:59.564468,141.118.115.118,30152,448,0,403,Port_Scan
2026-07-24 17:58:11.564468,193.37.121.98,443,575,0,200,Safe
2026-07-24 17:50:09.564468,100.15.29.85,443,784,0,200,Safe
2026-07-24 17:13:29.564468,156.97.97.241,443,512,0,200,DDoS
2026-07-24 17:04:06.564468,136.60.228.91,443,190,0,200,Safe
2026-07-24 17:32:58.564468,185.226.86.209,80,401,0,200,Safe
2026-07-24 17:58:25.564468,40.199.100.210,443,1039,0,200,Safe
2026-07-24 17:24:32.564468,12.37.253.138,443,1273,0,200,Safe
2026-07-24 17:04:45.564468,67.29.191.173,80,679,0,200,Safe
2026-07-24 17:59:40.564468,100.16.156.46,80,156,0,200,Safe
2026-07-24 17:49:08.564468,158.24.66.111,443,1072,0,200,Safe
2026-07-24 17:08:04.564468,97.11.81.94,18189,771,0,403,Port_Scan
2026-07-24 17:16:12.564468,92.243.171.240,443,512,0,200,DDoS
2026-07-24 17:47:08.564468,76.225.128.171,443,493,0,200,Safe
2026-07-24 17:44:13.564468,46.229.218.168,52226,170,0,403,Port_Scan
2026-07-24 17:33:21.564468,201.243.118.5,22,871,26,401,Brute_Force
2026-07-24 17:08:40.564468,14.251.7.126,443,979,0,200,Safe
2026-07-24 17:33:05.564468,220.242.164.220,39377,1169,0,403,Port_Scan
2026-07-24 17:11:36.564468,101.14.151.71,443,758,0,200,Safe
2026-07-24 18:01:25.564468,160.168.67.161,443,512,0,200,DDoS
2026-07-24 17:32:39.564468,211.28.18.197,80,1439,0,200,Safe
2026-07-24 18:02:58.564468,49.65.62.166,443,1059,0,200,Safe
2026-07-24 17:25:51.564468,199.118.111.237,443,512,0,200,DDoS
2026-07-24 17:05:32.564468,111.93.119.29,80,981,0,200,Safe
2026-07-24 17:41:27.564468,132.236.86.105,443,4122,0,500,SQL_Injection
2026-07-24 17:38:41.564468,87.110.69.156,13772,976,0,403,Port_Scan
2026-07-24 17:21:43.564468,111.240.102.101,80,342,0,200,Safe
2026-07-24 17:04:44.564468,104.75.19.211,80,1011,0,200,Safe
2026-07-24 17:36:32.564468,56.37.219.129,80,279,0,200,Safe
2026-07-24 17:11:19.564468,26.40.141.35,443,1102,0,200,Safe
2026-07-24 17:07:31.564468,165.90.6.134,443,1391,0,200,Safe
2026-07-24 17:23:06.564468,145.140.185.219,80,599,0,200,Safe
2026-07-24 17:38:12.564468,158.173.111.121,80,238,0,200,Safe
2026-07-24 17:04:25.564468,178.81.164.242,443,1010,0,200,Safe
2026-07-24 17:14:43.564468,179.9.56.91,80,912,0,200,Safe
2026-07-24 17:27:49.564468,199.118.186.51,80,1351,0,200,Safe
